"PO Item buyer","PO Supplier","Supplier Name","PO Number","PO Line","Item Number","Received Qty","Standard Pack","Transport Days","Start Effective Date","PO Release ID","Active/Closed","Duplicate PO Line","Dual Supplier","Transport Days Check","Inactive_Release_Check","Schedule Release ID","Schedule release Date","Schedule Qty","schd_fc_qual","schd_interval","Schedule Cum Qty","schd__chr02","schd__dte02","schd_upd_qty"
"adalovr","352346","AE-Plasztik ZRt.","55106388","1","5943963-9051","30492.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","01/06/2026 00:00:00","13600.0000000000","P","W","115632.0000000000","P","01/06/2026 00:00:00","13600.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","1","5943963-9051","30492.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","06/07/2026 00:00:00","20400.0000000000","P","M","136032.0000000000","P","06/07/2026 00:00:00","20400.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","1","5943963-9051","30492.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","03/08/2026 00:00:00","17000.0000000000","P","M","153032.0000000000","P","03/08/2026 00:00:00","17000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","1","5943963-9051","30492.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","07/09/2026 00:00:00","20600.0000000000","P","M","173632.0000000000","P","07/09/2026 00:00:00","20600.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","2","5943965","31824.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","15/12/2025 00:00:00","8080.0000000000","P","w","41020.0000000000","F","15/12/2025 00:00:00","8080.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","2","5943965","31824.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/02/2026 00:00:00","11140.0000000000","P","w","64300.0000000000","P","02/02/2026 00:00:00","11140.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","2","5943965","31824.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/03/2026 00:00:00","6540.0000000000","P","w","84520.0000000000","P","02/03/2026 00:00:00","6540.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","2","5943965","31824.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","04/05/2026 00:00:00","21000.0000000000","P","W","112060.0000000000","P","04/05/2026 00:00:00","21000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","2","5943965","31824.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","01/06/2026 00:00:00","16000.0000000000","P","W","128060.0000000000","P","01/06/2026 00:00:00","16000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","2","5943965","31824.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","06/07/2026 00:00:00","25000.0000000000","P","M","153060.0000000000","P","06/07/2026 00:00:00","25000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","2","5943965","31824.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","03/08/2026 00:00:00","21000.0000000000","P","M","174060.0000000000","P","03/08/2026 00:00:00","21000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","2","5943965","31824.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","07/09/2026 00:00:00","23400.0000000000","P","M","197460.0000000000","P","07/09/2026 00:00:00","23400.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","2","5943965","31824.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","01/12/2025 00:00:00","1116.0000000000","P","w","32940.0000000000","","","1116.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","2","5943965","31824.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","12/01/2026 00:00:00","12140.0000000000","P","w","53160.0000000000","","","12140.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","2","5943965","31824.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","16/02/2026 00:00:00","13680.0000000000","P","w","77980.0000000000","","","13680.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","2","5943965","31824.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","16/03/2026 00:00:00","6540.0000000000","P","w","91060.0000000000","","","6540.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","2","5943965","31824.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","05/10/2026 00:00:00","13000.0000000000","P","M","210460.0000000000","P","05/10/2026 00:00:00","13000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","2","5943965","31824.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/11/2026 00:00:00","1600.0000000000","P","M","212060.0000000000","P","02/11/2026 00:00:00","1600.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","3","5943960","29565.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","12/01/2026 00:00:00","11340.0000000000","P","w","50655.0000000000","","","11340.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","3","5943960","29565.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","16/02/2026 00:00:00","8340.0000000000","P","w","65215.0000000000","","","8340.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","3","5943960","29565.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","01/12/2025 00:00:00","2750.0000000000","P","w","32315.0000000000","","","2750.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","3","5943960","29565.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","15/12/2025 00:00:00","4000.0000000000","P","w","36315.0000000000","F","15/12/2025 00:00:00","4000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","3","5943960","29565.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","05/01/2026 00:00:00","3000.0000000000","P","w","39315.0000000000","P","05/01/2026 00:00:00","3000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","3","5943960","29565.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/02/2026 00:00:00","6220.0000000000","P","w","56875.0000000000","P","02/02/2026 00:00:00","6220.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","3","5943960","29565.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/03/2026 00:00:00","11340.0000000000","P","w","76555.0000000000","P","02/03/2026 00:00:00","11340.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","3","5943960","29565.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","04/05/2026 00:00:00","21000.0000000000","P","W","97555.0000000000","P","04/05/2026 00:00:00","21000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","3","5943960","29565.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","01/06/2026 00:00:00","16000.0000000000","P","W","113555.0000000000","P","01/06/2026 00:00:00","16000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","3","5943960","29565.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","06/07/2026 00:00:00","25000.0000000000","P","M","138555.0000000000","P","06/07/2026 00:00:00","25000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","3","5943960","29565.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","03/08/2026 00:00:00","21000.0000000000","P","M","159555.0000000000","P","03/08/2026 00:00:00","21000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","3","5943960","29565.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","07/09/2026 00:00:00","23600.0000000000","P","M","183155.0000000000","P","07/09/2026 00:00:00","23600.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","3","5943960","29565.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","05/10/2026 00:00:00","13000.0000000000","P","M","196155.0000000000","P","05/10/2026 00:00:00","13000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","3","5943960","29565.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/11/2026 00:00:00","1400.0000000000","P","M","197555.0000000000","P","02/11/2026 00:00:00","1400.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","4","5943961","31410.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","06/07/2026 00:00:00","25000.0000000000","P","M","145190.0000000000","P","06/07/2026 00:00:00","25000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","4","5943961","31410.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","03/08/2026 00:00:00","20600.0000000000","P","M","165790.0000000000","P","03/08/2026 00:00:00","20600.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","4","5943961","31410.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","07/09/2026 00:00:00","24000.0000000000","P","M","189790.0000000000","P","07/09/2026 00:00:00","24000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","4","5943961","31410.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","05/10/2026 00:00:00","13000.0000000000","P","M","202790.0000000000","P","05/10/2026 00:00:00","13000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","4","5943961","31410.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/11/2026 00:00:00","1000.0000000000","P","M","203790.0000000000","P","02/11/2026 00:00:00","1000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","4","5943961","31410.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","15/12/2025 00:00:00","2540.0000000000","P","w","33950.0000000000","F","15/12/2025 00:00:00","2540.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","4","5943961","31410.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","05/01/2026 00:00:00","2540.0000000000","P","w","36490.0000000000","P","05/01/2026 00:00:00","2540.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","4","5943961","31410.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/02/2026 00:00:00","9540.0000000000","P","w","56570.0000000000","P","02/02/2026 00:00:00","9540.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","4","5943961","31410.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/03/2026 00:00:00","8540.0000000000","P","w","74650.0000000000","P","02/03/2026 00:00:00","8540.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","4","5943961","31410.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","04/05/2026 00:00:00","21000.0000000000","P","W","104190.0000000000","P","04/05/2026 00:00:00","21000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","4","5943961","31410.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","01/06/2026 00:00:00","16000.0000000000","P","W","120190.0000000000","P","01/06/2026 00:00:00","16000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","4","5943961","31410.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","12/01/2026 00:00:00","10540.0000000000","P","w","47030.0000000000","","","10540.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","4","5943961","31410.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","16/02/2026 00:00:00","9540.0000000000","P","w","66110.0000000000","","","9540.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","4","5943961","31410.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","16/03/2026 00:00:00","8540.0000000000","P","w","83190.0000000000","","","8540.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","5","5943962","30614.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","01/12/2025 00:00:00","3864.0000000000","P","w","34478.0000000000","","","3864.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","5","5943962","30614.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","12/01/2026 00:00:00","7580.0000000000","P","w","53718.0000000000","","","7580.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","5","5943962","30614.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","16/02/2026 00:00:00","12660.0000000000","P","w","73458.0000000000","","","12660.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","5","5943962","30614.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","16/03/2026 00:00:00","5080.0000000000","P","w","84618.0000000000","","","5080.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","5","5943962","30614.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","15/12/2025 00:00:00","4080.0000000000","P","w","38558.0000000000","F","15/12/2025 00:00:00","4080.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","5","5943962","30614.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","03/08/2026 00:00:00","20600.0000000000","P","M","167618.0000000000","P","03/08/2026 00:00:00","20600.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","5","5943962","30614.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","07/09/2026 00:00:00","24000.0000000000","P","M","191618.0000000000","P","07/09/2026 00:00:00","24000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","5","5943962","30614.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","05/10/2026 00:00:00","12400.0000000000","P","M","204018.0000000000","P","05/10/2026 00:00:00","12400.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","5","5943962","30614.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/11/2026 00:00:00","1600.0000000000","P","M","205618.0000000000","P","02/11/2026 00:00:00","1600.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","5","5943962","30614.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","05/01/2026 00:00:00","7580.0000000000","P","w","46138.0000000000","P","05/01/2026 00:00:00","7580.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","5","5943962","30614.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/02/2026 00:00:00","7080.0000000000","P","w","60798.0000000000","P","02/02/2026 00:00:00","7080.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","5","5943962","30614.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/03/2026 00:00:00","6080.0000000000","P","w","79538.0000000000","P","02/03/2026 00:00:00","6080.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","5","5943962","30614.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","04/05/2026 00:00:00","21400.0000000000","P","W","106018.0000000000","P","04/05/2026 00:00:00","21400.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","5","5943962","30614.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","01/06/2026 00:00:00","15600.0000000000","P","W","121618.0000000000","P","01/06/2026 00:00:00","15600.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","5","5943962","30614.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","06/07/2026 00:00:00","25400.0000000000","P","M","147018.0000000000","P","06/07/2026 00:00:00","25400.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","6","5943966","32130.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","15/12/2025 00:00:00","2740.0000000000","P","w","34870.0000000000","F","15/12/2025 00:00:00","2740.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","6","5943966","32130.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","05/01/2026 00:00:00","2740.0000000000","P","w","37610.0000000000","P","05/01/2026 00:00:00","2740.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","6","5943966","32130.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/02/2026 00:00:00","8740.0000000000","P","w","56090.0000000000","P","02/02/2026 00:00:00","8740.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","6","5943966","32130.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/03/2026 00:00:00","10000.0000000000","P","w","76830.0000000000","P","02/03/2026 00:00:00","10000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","6","5943966","32130.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","04/05/2026 00:00:00","21600.0000000000","P","W","108430.0000000000","P","04/05/2026 00:00:00","21600.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","6","5943966","32130.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","01/06/2026 00:00:00","15400.0000000000","P","W","123830.0000000000","P","01/06/2026 00:00:00","15400.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","6","5943966","32130.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","06/07/2026 00:00:00","25000.0000000000","P","M","148830.0000000000","P","06/07/2026 00:00:00","25000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","6","5943966","32130.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","03/08/2026 00:00:00","21000.0000000000","P","M","169830.0000000000","P","03/08/2026 00:00:00","21000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","6","5943966","32130.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","07/09/2026 00:00:00","24000.0000000000","P","M","193830.0000000000","P","07/09/2026 00:00:00","24000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","6","5943966","32130.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","05/10/2026 00:00:00","12600.0000000000","P","M","206430.0000000000","P","05/10/2026 00:00:00","12600.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","6","5943966","32130.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/11/2026 00:00:00","1400.0000000000","P","M","207830.0000000000","P","02/11/2026 00:00:00","1400.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","6","5943966","32130.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","12/01/2026 00:00:00","9740.0000000000","P","w","47350.0000000000","","","9740.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","6","5943966","32130.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","16/02/2026 00:00:00","10740.0000000000","P","w","66830.0000000000","","","10740.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","6","5943966","32130.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","16/03/2026 00:00:00","10000.0000000000","P","w","86830.0000000000","","","10000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","7","5943964-9051","29562.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","12/01/2026 00:00:00","8000.0000000000","P","w","43322.0000000000","","","8000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","7","5943964-9051","29562.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","16/02/2026 00:00:00","8540.0000000000","P","w","60402.0000000000","","","8540.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","7","5943964-9051","29562.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","16/03/2026 00:00:00","7540.0000000000","P","w","74962.0000000000","","","7540.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","7","5943964-9051","29562.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","30/03/2026 00:00:00","5400.0000000000","P","w","80362.0000000000","","","5400.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","7","5943964-9051","29562.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","15/12/2025 00:00:00","2880.0000000000","P","w","32442.0000000000","F","15/12/2025 00:00:00","2880.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","7","5943964-9051","29562.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","05/01/2026 00:00:00","2880.0000000000","P","w","35322.0000000000","P","05/01/2026 00:00:00","2880.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","7","5943964-9051","29562.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/02/2026 00:00:00","8540.0000000000","P","w","51862.0000000000","P","02/02/2026 00:00:00","8540.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","7","5943964-9051","29562.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/03/2026 00:00:00","7020.0000000000","P","w","67422.0000000000","P","02/03/2026 00:00:00","7020.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","7","5943964-9051","29562.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","04/05/2026 00:00:00","18000.0000000000","P","W","98362.0000000000","P","04/05/2026 00:00:00","18000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","7","5943964-9051","29562.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","01/06/2026 00:00:00","13000.0000000000","P","W","111362.0000000000","P","01/06/2026 00:00:00","13000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","7","5943964-9051","29562.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","06/07/2026 00:00:00","21000.0000000000","P","M","132362.0000000000","P","06/07/2026 00:00:00","21000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","7","5943964-9051","29562.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","03/08/2026 00:00:00","17000.0000000000","P","M","149362.0000000000","P","03/08/2026 00:00:00","17000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","7","5943964-9051","29562.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","07/09/2026 00:00:00","20000.0000000000","P","M","169362.0000000000","P","07/09/2026 00:00:00","20000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","7","5943964-9051","29562.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","05/10/2026 00:00:00","11000.0000000000","P","M","180362.0000000000","P","05/10/2026 00:00:00","11000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","7","5943964-9051","29562.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/11/2026 00:00:00","1000.0000000000","P","M","181362.0000000000","P","02/11/2026 00:00:00","1000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","8","5943976","127500.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","12/01/2026 00:00:00","25000.0000000000","P","w","175500.0000000000","","","25000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","8","5943976","127500.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","16/02/2026 00:00:00","22000.0000000000","P","w","217500.0000000000","","","22000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","8","5943976","127500.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","16/03/2026 00:00:00","15000.0000000000","P","w","252500.0000000000","","","15000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","8","5943976","127500.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","30/03/2026 00:00:00","10000.0000000000","P","w","262500.0000000000","","","10000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","8","5943976","127500.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","15/12/2025 00:00:00","10000.0000000000","P","w","137500.0000000000","F","15/12/2025 00:00:00","10000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","8","5943976","127500.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","05/01/2026 00:00:00","13000.0000000000","P","w","150500.0000000000","P","05/01/2026 00:00:00","13000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","8","5943976","127500.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/02/2026 00:00:00","20000.0000000000","P","w","195500.0000000000","P","02/02/2026 00:00:00","20000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","8","5943976","127500.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/03/2026 00:00:00","20000.0000000000","P","w","237500.0000000000","P","02/03/2026 00:00:00","20000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","8","5943976","127500.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","04/05/2026 00:00:00","45000.0000000000","P","W","307500.0000000000","P","04/05/2026 00:00:00","45000.0000000000"
